APF,CONAPESCA,Comisión Nacional de Acuacultura y Pesca,008I00002,CONAPESCA-Subdirección de Recursos Materiales y Servicios Generales #008I00002,José Alberto Hernández  Melgarejo,1598464,Limpieza integral en Veracruz,05. Adjudicación Directa LAASSP,AA-008I00002-E21-2018,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1697096,Limpieza integral en Veracruz ,2018-01-02,2018-12-31,170088,MXN,Activo,No,0,,,,2018-01-02,,,0,0,,Pequeña,11738,CLEANVER SA DE CV ,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1373674
APF,SCT,Secretaría de Comunicaciones y Transportes,009000985,SCT-Centro SCT Guerrero #009000985,Rigoberto Villegas Montoya Montoya,1587376,CONSERVACION RUTINARIA 2018 EN 100.32 KM IO-E21,04. Invitación a Cuando Menos Tres Personas LOPSRM,IO-009000985-E21-2018,2018-02-08,2018-01-16 19:40,2018-01-31 17:15,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Presencial,1718242,"TRABAJOS DE CONSERVACIÓN RUTINARIA ANUAL 2018 EN 100.32 KMS. EQUIVALENTES DE LA RED SECUNDARIA DE CARRETERAS FEDERALES. KM 1+100 AL KM. 6+800 (DOS CUERPOS), KM. 6+800 AL KM.  95+000, KM. 0+000 AL KM. 0+720 RAMAL: PASO DE ARENA; TRAMO Y CARRETERA: CIUDAD AL",2018-02-16,2018-12-15,3511077.75,MXN,Activo,No,0,,,,,,,0,0,,Micro,,CONSTRUCTORA Y ARRENDADORA 4 GV SA DE CV,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1368489
APF,CAPUFE,Caminos y Puentes Federales de Ingresos y Servicios Conexos,009J0U003,CAPUFE-Subdelegación Técnica en Morelos. #009J0U003,Raul Paxtian Ventura,1577632,SUPERVISION TECNICA MANTTO MENOR LIBRAMIENTO CUERNAVACA,02. Licitación Pública LOPSRM,LO-009J0U003-E40-2017,2018-01-22,2017-12-22 09:24,2018-01-08 15:00,Nacional,Servicios Relacionados con la OP,Licitación Pública,Mixta,1701295,SUPERVISION TECNICA MANTTO MENOR LIBRAMIENTO CUERNAVACA,2018-02-01,2019-02-15,1248574.81,MXN,Activo,No,0,,,,2018-01-30,,,0,0,,Mediana,,JOSE LUIS SATURNINO AGUILAR BAHENA,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1353358
GE,SON,_Gobierno del Estado de Sonora,926014991,SON-Instituto Tecnológico de Sonora-Departamento de Adquisiciones y Servicios Generales #926014991,JAVIER ROJAS TENORIO,1563834,ADQUISICIÓN DE EQUIPO Y ACCESORIOS DE CÓMPUTO,01. Licitación Pública LAASSP,LA-926014991-E159-2017,2018-01-19,2017-12-05 02:00,2018-01-12 11:00,Internacional,Adquisiciones,Licitación Pública,Presencial,1707097,ADQUISICIÓN DE EQUIPO DE CÓMPUTO Y ACCESORIOS DE CÓMPUTO,2018-01-31,2018-03-02,130384.96,MXN,Activo,No,0,11,11U006-S ORG DESCENT ESTATALES,31182.75,2018-01-31,,,0,0,,Pequeña,334044,MARIO ALBERTO GAXIOLA MELENDREZ,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1339911
APF,CMM,Casa de Moneda de México,006G2T002,CMM-CASA DE MONEDA DE MÉXICO #006G2T002,Ricardo Jose Daniel Marcelino Ruiz Freyre,1595100,"Servicios de lavandería, limpieza e higiene",05. Adjudicación Directa LAASSP,AA-006G2T002-E18-2018,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1693341,"Servicios de lavanderia, limpieza e higiene",2018-01-17,2018-01-27,38000,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,,PETRO QUIMICA DE ACEITES SA,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1370518
APF,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,019GYN007,ISSSTE-Jefatura de Servicios de Adquisición de Medicamentos #019GYN007,José de Jesús Rosete González,1582496,"Adjudicación Directa Internacional BCT No. AA-019GYN007-E75-2017, Medicamentos",05. Adjudicación Directa LAASSP,AA-019GYN007-E75-2017,,,,Internacional bajo TLC,Adquisiciones,Adjudicación Directa Federal,Presencial,1706509,Contrato Med. (180168 ME COMERC. PENTAMED) AA-019GYN007-E75-2017,2018-01-01,2018-12-31,16777200,MXN,Activo,No,0,,,,2017-12-29,,,0,0,,No MIPYME,61939,COMERCIALIZADORA PENTAMED SA DE CV,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1358123
APF,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,019GYN073,ISSSTE-Hospital Regional 1º de Octubre #019GYN073,Carlos Adrian Carrillo Guevara,1606715,MATERIAL DE CURACION DE ALTA ESPECIALIDAD,05. Adjudicación Directa LAASSP,AA-019GYN073-E16-2018,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1707999,MATERIAL DE CURACION DE ALTA ESPECIALIDAD,2018-01-02,2018-01-05,85500,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,593846,COMERCIALIZADORA CMOFE SA DE CV,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1382048
APF,ISSSTE,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,019GYN043,ISSSTE-Hospital Regional Lic. Adolfo Lopez Mateos #019GYN043,Sergio Zuñiga .,1604734,COMPRAS DIRECTAS DE MEDICAMENTOS 2018 ART. 41,05. Adjudicación Directa LAASSP,AA-019GYN043-E21-2018,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1706021,ADQUISICIÓN DE MEDICAMENTOS,2018-01-17,2018-01-22,12000,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,128654,PRESEFA SA DE CV,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1380158
APF,IMSS,Instituto Mexicano del Seguro Social,019GYR005,IMSS-Oficina de Adquisiciones de la Delegación Estatal en Nayarit #019GYR005,CATALINA MARQUEZ RAMIREZ,1537067,AA-019GYR005-E342-2017 SERVICIO DE SUMINISTRO DE AGUA PURIFICADA,05. Adjudicación Directa LAASSP,AA-019GYR005-E342-2017,,2017-11-07 15:28,2017-11-15 10:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1702720,AA-019GYR005-E342-2017 SERVICIO DE SUMINISTRO DE AGUA PURIFICADA,2018-01-01,2018-12-31,898000,MXN,Activo,No,0,,,,,,,0,0,,No MIPYME,68027,EMBOTELLADORA DEL NAYAR SA DE CV,No MIPYME,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1316100
APF,CONAFOR,Comisión Nacional Forestal,016RHQ001,CONAFOR-Coordinación General de Administración #016RHQ001,Mario Vilchis Nava,1607968,CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES PABLO VAZQUEZ RESENDIZ,05. Adjudicación Directa LAASSP,AA-016RHQ001-E175-2018,,2018-02-06 17:16,2018-02-07 09:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1709711,CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES PABLO VAZQUEZ RESENDIZ,2018-01-16,2018-12-15,185862.07,MXN,Activo,No,0,,,,,,,0,0,,Micro,,PABLO VAZQUEZ RESENDIZ,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1383355
APF,SFP,Secretaría de la Función Pública,027000002,SFP-Dir. Gral. de Rec. Mat. y Serv. Grales_Dir. de Adquisiciones #027000002,Antonio Omar Fragoso Rodríguez,1617268,APOYO A LA UNIDAD DE CONTROL Y AUDITORÍA A OBRA PÚBLICA,06. Adjudicación Directa LOPSRM,AO-027000002-E521-2018,,,,Nacional,Servicios Relacionados con la OP,Adjudicación Directa Federal,Presencial,1719021,APOYO A LA UNIDAD DE CONTROL Y AUDITORÍA A OBRA PÚBLICA,2018-01-08,2018-01-08,552316.38,MXN,Expirado,No,0,,,,2018-01-23,,,0,0,,Micro,,LEON DAVID GARCIA RODRIGUEZ,Micro,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1392135
APF,SSA,Secretaría de Salud,012000991,SSA-Dirección General de Recursos Materiales y Servicios Generales/Bienes y Servicios #012000991,Yasmín Arévalo Athie,1619849,"Adquisición de Materiales, accesorios, y suministros de laboratorio",05. Adjudicación Directa LAASSP,AA-012000991-E41-2018,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1722352,"Adquisicion de Materiales, accesorios y suministros de laboratorio",2018-02-01,2018-12-31,39380,MXN,Activo,No,0,,,,,,,0,0,,Pequeña,,"ABASTECEDORA EN GENERAL, S.A. DE C.V.",,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1394698
APF,IMSS,Instituto Mexicano del Seguro Social,019GYR047,IMSS-DIVISION BIENES TERAPEUTICOS #019GYR047,ALMA ROSA MEDRANO DÍAZ,1465014,LA-019GYR047-E51-2017 MAT CUR NACIONAL 2018,01. Licitación Pública LAASSP,LA-019GYR047-E51-2017,2017-10-06,2017-08-31 14:13,2017-09-18 10:00,Nacional,Adquisiciones,Licitación Pública,Electrónica,1624158,MATERIAL DE CURACIÓN,2018-01-01,2018-12-31,37235907.04,MXN,Activo,No,0,,,,,,,1,0,,No MIPYME,16266,INTERNACIONAL FARMACEUTICA SA DE CV,Mediana,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1252647
APF,CMM,Casa de Moneda de México,006G2T002,CMM-CASA DE MONEDA DE MÉXICO #006G2T002,Ricardo Jose Daniel Marcelino Ruiz Freyre,1619197,Refacciones y accesorios menores de maquinaria y otros equipos,05. Adjudicación Directa LAASSP,AA-006G2T002-E53-2018,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1721454,Refacciones y accesorios menores de maquinaria y otros equipos,2018-01-30,2018-03-31,1699170.11,MXN,Activo,No,0,,,,,,,0,0,,No MIPYME,,EUROGRAFITE SR,,IT,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1393866
GM,ZAC,_Gobierno Municipal del Estado de Zacatecas,832042989,"ZAC-Sombrerete-H. AYUNTAMIENTO DE SOMBRERETE, ZAC. #832042989",JULIETA ISABEL SAUCEDO LERMA,1575092,CONSTRUCCIÓN DE DOMO DE ESTRUCTURA DE ACERO EN ESCUELA SECUNDARIA No. 30,04. Invitación a Cuando Menos Tres Personas LOPSRM,IO-832042989-E28-2017,2017-12-29,2017-12-16 14:31,2017-12-27 15:00,Nacional,Obra Pública,Invitación a Cuando Menos 3 Personas,Presencial,1681372,"CONSTRUCCIÓN DE DOMO DE ESTRUCTURA DE ACERO DE 31,50x18 MTS EN ESCUELA SECUNDARIA No. 30 MOISÉS SAENZ EN VILLA INSURGENTES, SOMBRERETE, ZACATECAS",2018-01-08,2018-03-10,948095.82,MXN,Activo,No,1,,,,,,,0,0,,No MIPYME,,FRAMA INGENIERIA SA DE CV,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1350974
GE,SON,_Gobierno del Estado de Sonora,926008990,"SON-Secretaria de Agricultura, Ganadería, Recursos Hidráulicos, Pesca y Acuacultura-COMISIÓN ESTATAL DEL AGUA DEL ESTADO DE SONORA (CEA) #926008990",SERGIO AVILA CECEÑA,1565360,"REPOSICIÓN DE TUBERÍA DE POLIETILENO DE ALTA DENSIDAD EN BACUSA, CABORA, Y GOYJA",06. Adjudicación Directa LOPSRM,AO-926008990-E38-2017,,2017-12-05 14:11,2017-12-13 16:00,Nacional,Obra Pública,Adjudicación Directa Federal,Presencial,1692182,"REPOSICIÓN DE TUBERÍA DE POLIETILENO DE ALTA DENSIDAD EN BACUSA, CABORA, Y GOYJA",2018-01-08,2018-04-02,391430.04,MXN,Activo,No,0,23,23N001-FONDEN,,2017-12-28,,,0,0,,No MIPYME,,MOCUZARI CONSTRUCTORA SA DE CV,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1341133
APF,SEMAR,Secretaría de Marina,013000999,SEMAR-Dirección General Adjunta de Adquisiciones #013000999,Ángel Landín Mercado,1611725,13-0178/18,05. Adjudicación Directa LAASSP,AA-013000999-E133-2018,,,,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1713982,13-0178/18,2018-02-07,2018-02-12,246940,MXN,Expirado,No,0,,,,,,,0,0,,Pequeña,420656,TOPPHARMA SA DE CV,Mediana,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1387209
APF,CRE,Comisión Reguladora de Energía,045000001,CRE-Oficialía Mayor #045000001,Elia Nora Ceballos Ricalde,1600183,SERVICIO DE LIMPIEZA PARA LAS INSTALACIONES DE LA COMISIÓN REGULADORA DE ENERGÍA,01. Licitación Pública LAASSP,LA-045000001-E9-2018,2018-02-15,2018-01-26 15:21,2018-02-12 11:00,Nacional,Servicios,Licitación Pública,Electrónica,1720316,SERVICIO DE LIMPIEZA PARA LAS INSTALACIONES DE LA COMISIÓN REGULADORA DE ENERGÍA,2018-03-01,2018-12-31,1935149.2,MXN,Activo,No,0,,,,2018-02-19,,,0,0,,Mediana,11307,SERVICIOS DE LIMPIEZA CEGO SA DE CV,Mediana,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1376173
APF,CONSAR,Comisión Nacional del Sistema de Ahorro para el Retiro,006D00001,CONSAR-Departamento de Adquisiciones #006D00001,Carlos Huitrón Escamilla,1596864,ORDEN DE INSERCIÓN - OI/013/2018,05. Adjudicación Directa LAASSP,AA-006D00001-E31-2018,,,,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1695347,ORDEN DE INSERCIÓN - OI/013/2018,2018-01-10,2018-02-28,40000,MXN,Activo,No,0,,,,2018-01-09,,,0,0,,No MIPYME,,Confederación Regional Obrera Mexicana,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1372139
APF,IMSS,Instituto Mexicano del Seguro Social,019GYR019,IMSS-Coordinación Técnica de Adquisición de Bienes de Inversión y Activos #019GYR019,Sergio Marcelo  Aguilar  Esparza,1567543,IA-019GYR019-E253-2017 SERVICIO INTEGRAL ARRENDAMIENTO TRANSPORTE BLINDADO,03. Invitación a Cuando Menos Tres Personas LAASSP,IA-019GYR019-E253-2017,2017-12-19,2017-12-08 13:53,2017-12-15 11:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Electrónica,1676753,"IA-019GYR019-E253-2017 SERVICIO INTEGRAL DE ARRENDAMIENTO DE TRANSPORTE TERRESTRE DE VEHICULO BLINDADO, PARA EL EJERCICIO 2018 ",2018-01-02,2018-12-31,1344827.64,MXN,Activo,No,0,,,,,,,0,0,,Mediana,10861,CASANOVA VALLEJO SA DE CV,Pequeña,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1344657
APF,IMSS,Instituto Mexicano del Seguro Social,019GYR033,IMSS-Coodinación de Abastecimiento y Equipamiento Delegación Michoacan #019GYR033,Leonardo Vázquez Gutiérrez,1593855,"AA-019GYR033-E27-2018 ADJUDICACION DIRECTA, MEDICAMENTO Y MATERIAL",05. Adjudicación Directa LAASSP,AA-019GYR033-E27-2018,,2018-01-17 19:54,2018-01-23 09:00,Internacional bajo TLC,Adquisiciones,Adjudicación Directa Federal,Electrónica,1703247,D8P0011,2018-01-29,2018-02-07,32966.64,MXN,Expirado,No,0,,,,2018-01-29,,,0,0,,No MIPYME,434,GRUPO FARMACOS ESPECIALIZADOS SA DE CV,No MIPYME,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1369283
APF,MORA,"Instituto de Investigaciones ""Dr. José María Luis Mora""",03891S999,MORA-Departamento de Recursos Materiales y Servicios Generales #03891S999,Alberto Flavio Balderas Hernández,1608085,SERVICIOS PROFESIONALES,05. Adjudicación Directa LAASSP,AA-03891S999-E64-2018,,,,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1709850,SERVICIOS PROFESIONALES,2018-01-16,2018-12-15,202118.09,MXN,Activo,No,0,,,,,,,0,0,,No MIPYME,,SINDIA GUADALUPE NAVARRETE PACHECO,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1383495
APF,BIRMEX,"Laboratorios de Biológicos y Reactivos de México, S.A. de C.V.",012NEF001,BIRMEX-Gerencia de Adquisiciones #012NEF001,David Rubio Díaz,1606617,"8, IA, Adq. de Mat. Prima y Materiales sin Marca y por Marca Específica.",03. Invitación a Cuando Menos Tres Personas LAASSP,IA-012NEF001-E8-2018,2018-02-12,2018-02-02 19:16,2018-02-08 10:00,Internacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Electrónica,1721879,Adquisición de Materia Prima y Materiales de Laboratorio sin Marca y por Marca Específica.,2018-02-13,2018-05-14,172593.08,MXN,Activo,No,0,,,,,,,0,0,,No MIPYME,5171,ACCESORIOS PARA LABORATORIOS SA DE CV,No MIPYME,MX,HABILITADO,PoC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1381975
APF,BANCOMEXT,"Banco Nacional de Comercio Exterior, S.N.C.",006G0N001,BANCOMEXT-Subdirección de Adquisiciones de Bienes Muebles y Servicios #006G0N001,Lucía Guadalupe Mondragón Jiménez,1609107,SERVICIOS DE INSTRUCTOR PARA LA PRÁCTICA DE ACTIVIDADES DEPORTIVAS Y ARTÍSTICAS ,05. Adjudicación Directa LAASSP,AA-006G0N001-E57-2018,,,,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1711075,"SERVICIOS DE INSTRUCTOR PARA LA PRÁCTICA DE ACTIVIDADES DEPORTIVAS Y ARTÍSTICAS DEL PERSONAL DEL BANCO NACIONAL DE COMERCIO EXTERIOR, S.N.C.",2018-02-01,2018-11-30,54000,MXN,Activo,No,0,,,,,,,0,0,,Pequeña,,MONTERO VILLANUEVA JORGE OCTAVIO,,MX,HABILITADO,UC,,,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1384530
